"centralization_degree","bridges_ratio","moran_i_degree","rosval_mean","orientation_entropy","d_value","c2","c5","c10","c11","c13","c14","c15","c16"
0.00836645126395422,0.0179716583016922,-0.00281126311569144,0.0163640504020415,-0.00416841104270609,0.0667473773593103,-0.00470906257708702,-0.0111669499166274,0.0166879607234501,0.0113166982156714,0.0151809788689046,0.0716885329696686,0.0163043944478866,0.00683681378327855
0.00307654793191984,-0.0132719192232369,0.000743920856970336,-0.00891558654892236,-0.00588871235701647,0.0887458140468636,0.00353541638787401,-0.0690194795618653,-0.0164714435474098,-0.00780847554405838,-0.0197077776917875,-0.0325214000659509,-0.0192293022680982,0.000977374415006271
0.00397846985499909,-0.0376537921890114,0.00386403191000277,0.0377955758671653,0.0068527282218772,-0.00301127626422765,-0.000788564112696187,-0.0735616138394404,-0.0124458619637536,-0.018525487308376,-0.020840130672538,-0.0234847570293012,0.0131883590960313,-0.00863009873787455
0.00523532283008805,-0.00686296136780906,-0.000287089372513019,0.00624441455484151,0.00717313436969405,0.125263368367795,-0.000138337617464193,-0.0805204476377802,0.00098753526663094,0.00445849679662552,-0.0279221018648849,-0.0191367878241775,-0.0283698078775742,0.00208512926296225
-0.0159310408158615,-0.049018886950653,0.00119990375630211,0.0138282530082043,0.00208982118172466,0.132207792024436,0.00195852192341073,-0.0572549643483309,-0.0072052683484334,-0.00112820191690123,-0.0317254321054173,-0.050910492164421,-0.0213948660956007,0.00436260321711148
-0.00120789668266918,-0.0475185881354159,0.00279610406290439,0.0110783392654358,0.00155164302174983,0.103409111056697,-0.00219669212397481,-0.0607168743413089,-0.00237718518552246,0.00397196209968654,-0.0159705635786878,-0.0368829386358761,-0.0202943986854982,0.000834407643806501
0.00281839561245785,0.0142988482694539,-0.000823211862557764,-0.00971699612132444,0.00425076165393181,0.084593070746662,0.00438598597355534,0.101411671875432,0.00468648117791883,0.00129558098294002,0.0165710432702442,-0.0176658783586347,-0.0196786632129727,0.00693497769559872
-0.020838857541518,-0.0249997864966482,-8.84183134505616e-05,-0.0245079849958847,-0.0146746027904072,0.0258216319629195,-0.00200091747459836,0.100727991525176,0.00501438091558394,-0.0188409781170668,0.0227910373310224,-0.0354464690187765,-0.026124295343962,0.00601691912550407
0.00658670770636399,0.0215943018802352,-0.00463814614734494,0.00257644904895069,-0.0223211452018934,-0.115076387565173,0.00385262352614053,-0.0127157058433744,-0.00498645697687884,0.00108918112659552,-0.020641916452908,0.0364507074422579,0.0329930054602941,-0.005138448514211
0.00386294880260648,0.0162644882828438,-0.000740964551096685,-0.00413691028443862,0.0065232676660142,-0.115813565829266,0.000813561920164954,-0.000514456025928547,-0.0121296323446615,0.00484105833379688,-0.0258539856684409,0.00733983757367974,0.0153720923562858,-0.00455922995522329
-0.00242800102438415,-0.0112648740273048,0.000721147342513534,-0.00436923373546701,0.00256645354315117,0.0251321307446427,-0.000757487934027602,-0.0107299809716104,-0.0082199188569154,0.000456220169652435,-0.00528414247618417,-0.0191640081195261,-0.0124257662050066,0.00174558561261363
0.00185712177690215,-0.00517799735144641,-0.00134923681143172,0.0190501347525618,0.00704852634066232,-0.044888194241416,-0.00359303024285478,-0.00345652565866237,0.0108664169401848,0.00707979273383442,0.0156348232831745,-0.010905405432857,0.0147493833782727,-0.00158116272548309
0.00612436320591066,-0.0309173833855725,0.00162481031553469,0.012974443739627,0.00900454520837136,0.00731253971835935,-0.00263476619303565,0.00049700381527734,0.00642899011598435,0.00366950153683105,-0.000545192086751238,-0.00428546411999185,-0.0100616532351988,0.00290781741897924
0.00340754967643063,-0.0191747158688362,0.000813087830023652,0.00186991453618775,0.00728587558426988,-0.0126257318220104,-0.00357511352468394,-0.0329600699406602,0.00633316847171576,0.00468006006413175,-0.00604175999972503,-0.00639973847295928,0.0130389844750262,-0.00202385239876757
0.00156666081656363,0.0226044851166153,-0.00140607483609464,-0.00386891949418361,-0.0148826854070921,-0.169651971582228,0.00179716160778866,0.0898593705343086,0.0059983176043246,0.00109117053214852,-0.00120170616025215,0.0374582018488729,0.00120984529159712,0.000342349587665316
0.00693270322105083,0.0176591624489614,-0.00104876540022695,0.0211747589539443,0.00956131536918274,-0.0361591393832359,-0.00268719308010959,-0.0556401924326911,0.0072963892609913,0.0103647201912745,-0.0348987597914073,0.04872722320233,0.0338506533274897,-0.00671762260729053
0.00559059159044416,0.016493664982859,-0.000925375679766098,0.003930030528879,0.00664295085655731,-0.0917894309506416,0.00618404499774637,-0.0226484811603643,-0.00382477628890823,0.0028017134260083,-0.0355388994600477,0.0310490851309579,0.00838333234300234,-0.00405212967380367
0.00649665228647357,0.0201351319292905,-0.000762207535642298,0.0282830016520314,0.00875742228649884,-0.119570395897108,0.00652023137690221,-0.0400315497124731,-0.000155285184768297,0.00889359510961898,-0.0484143473212311,0.0810336825105955,0.0399706934676033,-0.00784031481936919
0.00740022612721161,0.0178179531968624,-0.00208425638843484,0.00760983022820896,0.00615019051316085,-0.0402708208560729,0.00266430196427518,0.118299117351957,0.0163322969915265,0.0110304049695562,-0.00184027497749304,0.0305053399577698,0.00821062611789351,0.0058876775408923
0.000413837668338718,0.0183180292025397,-0.00336728836278389,-0.0115905241976959,0.000244437153783572,-0.058932281048473,0.000595048273472828,0.051476742042253,-0.00330288647328505,0.0014511073579169,0.0241578484880863,-0.011065313716806,-0.00754394904219646,0.00323918377284906
0.00460065691854274,0.0276015756290447,0.000419598888060138,-0.00453778200953964,0.00575654144623944,0.0239310595637525,0.00116673345777158,0.0371734607753033,0.00942265761243928,0.000964272778722753,0.00701627367562462,0.029916618492651,0.00478948459992958,0.0047141186074601
-0.00724797250849174,0.00154080475268819,4.78666957888657e-06,-0.0185896169721023,0.00281297817444542,-0.080638866075714,-0.00240464259345726,0.129648553074485,-0.00326262865986503,-0.00919210610384906,0.0185962310054903,-0.0244109119127433,-0.0213272594682654,0.00395042178508571
-0.0250634692226949,-0.0312505739971025,0.000269512057108269,-0.0191309655163231,0.00211322249690519,0.035031006514134,-0.0036429241926583,0.0619346470493872,0.00418240812757177,-0.00898718324234525,0.0248484890882146,-0.0446097227969715,-0.0241460491778132,0.00550727267567292
