"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c10","c11","c13","c14","c15","c16"
-0.00362080854301413,0.160740444470761,-0.136145232747582,0.0458921039941755,-0.379001580905045,-0.736566338156949,0.929479183104959,5.75339954618749,0.0588511831049246,0.439568970487254,0.486135852000186,0.32121999539218,-0.56386483574889,-0.626764849362749,0.784140064084441
-0.265790689372535,0.693835279322344,-0.0324878516828261,0.0728364913740634,-0.854766252073684,0.121051160164168,3.058367798726,5.24886202971359,0.0464417541031749,0.31084508491745,-0.104584205595575,0.58178434336335,-0.557027686486485,-1.20828733904357,0.915692925741487
-0.522803761329044,0.358655802633805,-0.057115633222883,-0.0331487958340136,-0.573055054881854,-0.919963377928999,0.567283869761319,5.31340550768597,0.0296696732693963,0.0588459609061376,-0.100232907295304,0.172360826335046,-0.960893477754899,-0.843483555948914,0.813072676531752
0.272705879941689,0.17855676109913,0.046141181156261,0.0324993233151172,0.786129927947934,0.318768598148928,-0.7545233492828,-2.87433278375051,0.00689848774583755,-0.0462043033397105,0.0947694287086377,-0.6039460189634,1.73199945641254,1.47416124773441,-1.20422467933954
0.243935489958373,-0.242957558794822,-0.069454533964129,-0.0552619107378085,0.152477639566998,0.059208913085081,-0.595536177153904,-1.13582919485373,0.0145039448068395,-0.256197615381814,0.153821311417261,-1.13816256505837,0.111460780982076,0.418885775966483,-0.30610564564731
0.217720478564162,0.779288472275215,-0.0687550867331331,0.037230348367615,0.0860948692009832,-0.336385449774034,-4.05031490625724,0.224835476209145,0.0204219005960184,-0.0435038112325525,0.0190297628085843,0.343585249040737,0.644670392901388,1.06692574920647,-0.651017234990577
0.196632787528877,0.651194614523321,-0.028831848575519,0.0215540484180128,0.133221985423926,0.108280004833377,2.60294936454532,-0.661950170336993,0.0388419122983763,0.482020506775087,0.52322828202668,0.028163217300171,0.847853842750335,-0.452499870905303,0.849368481515385
0.15886396400305,0.0214554388075397,-0.00705889820005026,-0.0389119799194881,-0.231037481850999,0.108174194989243,0.758347902699205,-0.807383492432436,0.00128614570864554,0.116538655345224,-0.00191247274298332,0.12491212843768,-0.809410546124188,-0.606744608812084,0.0939867953939932
0.181886737662215,0.833078335112304,-0.0961838947472993,0.00066362316320801,0.210487936935397,0.133585466574446,2.73750108046606,-1.40027601377566,0.0502446815945699,0.296835500643184,0.355255290868807,-0.359119956008332,-0.468139085434501,-0.140785993383985,0.510020854657596
-0.00530494075474974,0.354728717616931,-0.106857517931958,-0.0658858631520903,-0.180714436661675,0.135533993592208,-1.11615065647367,2.0715060340855,0.00426485186113361,0.182495069687884,0.0872049352366273,0.776784234800791,-0.415396607737804,-0.560137367299118,0.510149721213884
