"bridges_ratio","getis_gi_degree_mean","d_value","c5","c7","c12","c13","c14","c16"
3.65702620907655,0.00627435462185708,-1.77975541609157,0.911112520074369,-0.0150747813246627,0.699507063932163,0.667244352051111,3.33928470018411,4.24358501100325
2.40165493565934,-0.00489388659195534,-5.08362119735596,5.28014844939712,0.0448677073370022,-0.63949203082069,-1.32961988337723,0.208673867377846,2.03065430289052
1.10775818451724,0.00366356286296516,-4.76717206580325,-2.20058291885707,-1.03642689854663,-1.77357362520947,-4.19693786428333,0.283655785323924,-2.04564386255356
-1.65548485948372,-0.011884811059787,12.853731436768,5.77151664802513,0.720952601664592,2.23944473184149,3.33618851495697,-2.08902727281678,4.99839868539279
-7.65138474283406,0.00185387873973269,5.93198170513861,3.75132866829729,0.791833511394955,2.05083766907439,3.24056610221293,-2.3492549253713,4.50612277707748
-0.5053799281115,0.00134373281011906,11.1359117553005,-1.49838182041803,0.424071400154913,-0.828695831926442,-3.11686681384735,-0.375685721519687,3.56907117448006
1.72992933081655,0.00341907765615691,-7.08332581816731,-1.96477500337071,0.326250280360036,-1.03491672084646,-3.57735342208718,0.632540512992833,-4.77066459569737
2.09280990295735,-0.00583556633825605,-1.16409598646863,0.141147667745706,0.5501411140603,-1.1075804785674,-0.240880005191514,1.57343575013455,1.63092801479114
-4.10946081892145,-0.00945760495306283,9.57329590808937,-2.25539226977194,0.00590420098594137,-0.793823351905511,-0.706792408914659,-1.84725202876778,1.09338589164434
-2.55414448168826,-0.0174830179507596,6.312112693641,-3.54085568013939,0.583119742463547,-0.953404977933188,-5.32931923955264,-0.418236668637613,-3.75476660218698
-1.49282653078229,0.00234229223597081,16.7813730690643,-4.10177292226689,0.0544798551720737,-1.53946019638453,-0.893574655732185,-2.29136363596875,2.57057940386248
-1.17077282895526,0.00401522055389789,8.38058707474947,-3.86274250371853,0.122449068576036,-3.60327266212501,-4.27827065858316,-0.549000328572486,-1.88636645648692
3.01272601595302,0.00820624807994935,-7.97671367520823,-1.04057187099476,-0.0260952980720872,-3.27579247769209,-5.6283221236049,3.86282655893678,-1.95848452500662
0.650702198695142,-0.00890476651743775,5.94380013181435,1.16982421841993,-0.0334440015421451,1.245147587994,2.05950838629863,-1.57009566167712,3.0387155282859
