"degree_sd","centralization_degree","bridges_ratio","assortativity","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c5","c7","c8","c9","c10","c11","c12","c14","c15","c16"
0.667384222070775,-243.464049349506,-35.6800587164444,-23.3418427477406,58.894414104896,-2277.39535957082,-1386.85454772433,1172.72273718459,3255.41369757094,728.402184660047,87.535744831746,57.0037912776384,1714.58684751526,4866.75520863707,110.556225078192,-5927.37650269812,-1106.67595430429,3925.44446443526
1.64154722295123,-4352.9212681402,8629.24320126247,-223.818464765326,-40.0856572630609,-3151.57007097593,188.649639467483,-1314.94190077159,-4348.12215675518,305.736910328261,27.4633407957938,-10.6897369830681,1589.57180960433,4361.53308592967,-253.932217165088,-8843.46496173619,15996.5475654171,-5619.22121953851
0.350019295817149,394.973299002674,-344.223867369193,10.9366968735227,10.2384528562166,1172.24239295852,-201.820735649176,2515.75648651979,3500.30781093731,144.894619290074,-52.459789509779,-30.4546097806025,413.425555384413,-2597.40677384947,1910.20875557658,154.72359826581,-14793.3105494283,9150.42593246233
1.58100598123826,-635.910663175585,3360.12896863883,-165.431900110011,124.324564881195,-361.203929506486,-1256.77903642461,5530.85027520082,658.362524950037,-1143.47179561554,39.6478604115793,-43.3577559982713,1046.78432042002,1105.45736563386,-1353.87558076649,-3536.01806104781,-3009.4439872326,2849.80044295999
0.414818788269569,651.482934507187,-505.579216468288,10.6131641408224,103.91197345449,-1618.96149412152,548.739261469765,1465.97529583479,2134.400286661,-466.518070348096,131.120363980356,31.5374012702652,1342.1625304713,4669.30718571752,-1246.33612797304,98.84258880644,-5801.37257801422,-203.986319761647
0.911754103542346,479.040536885948,-2428.83054620321,101.39163222787,105.770105506161,-610.374943657376,1106.99941215061,3104.9947732706,-4673.11997300547,-46.5533286551458,67.8974209446081,56.9560863487793,74.5861713474762,602.451438092068,-166.920291097782,5187.57145956057,6313.26830052535,-4205.51843671833
1.15285991295792,204.403063286407,-942.148086110162,46.5813776851779,195.937822174032,313.765044592665,-284.266757057982,5838.51765445596,834.273222085102,-487.985722056536,25.5818173560421,15.561202115093,25.3281628758426,3099.92723662943,-824.654086654483,5238.7454914339,-12797.9554832064,3033.7295202765
0.8923462413643,-2050.88751085119,5349.95472959105,-123.981753460375,-117.926917871351,-2762.38194174004,-596.760663417669,-15222.3421805514,4260.48464374399,-1280.74710924775,-49.5801623004382,-39.1732458167597,-1290.78176080446,2683.5746972478,-1272.82431342247,-8973.4026496159,21504.0938343557,-6248.22848377329
-0.4166373458437,317.232124151378,-903.823925045626,29.0122991700015,4.39534574542661,1620.56666365675,-1065.65486371179,-1074.95205884949,4487.77409991266,-967.541487970484,-31.9832269372574,-6.42799542397435,-247.684158425777,-2584.54567858506,-648.309695502958,2615.47124478679,908.130559082285,-419.683423221015
-0.285065875441806,250.869444646044,-2255.79685865665,51.491461519448,-23.6370428300058,-1465.45247071339,581.130476108933,-6000.19972178687,-5169.90564450984,-1031.97854532313,-51.8481066663101,-39.2701125759854,-730.988877190698,-2993.56958918192,-597.847861343843,-53.4754735280982,18065.1549529806,-7776.56996517229
-1.95894302100933,811.982914434558,-3285.88464020148,39.3058138286962,122.799867433364,523.248048845614,-140.261103321597,-6907.31440499033,2050.26512527133,-1883.82349120604,-77.468024489049,-43.5314813874858,-1196.0989335744,-5097.7233199307,-968.615654981052,8730.28290000035,3703.78143670252,-6835.9870346325
2.00125900004783,-1.33447386490495,-638.336909500836,76.7660157848463,85.4339906754157,-1524.29596990885,3547.51497517384,-1920.92778701999,-11709.7234884783,-1401.71358355214,-69.3397259782055,-22.9126714239679,-1255.18561283038,-4745.40006162743,-117.974204753256,-2104.42346612977,8933.21664235514,-6315.29647470041
0.234234956821941,-661.742296858468,-3293.15496455473,138.957463461129,135.480486196717,-3505.80384020484,-585.601700023883,-7281.25965730908,-10956.8177698868,-1113.70972618144,48.3368131881624,64.2899429461038,-896.079280607776,1031.26307938534,-1141.69260757177,-2299.05148516775,14940.6881936226,-7694.85780400701
-0.447494783899742,-1317.30598289086,-1684.89751015552,54.6555930167597,-61.7155961842458,-2380.0418581016,4404.78227301704,-1263.50535412061,-10869.0666426687,-713.451251819717,18.4449826504405,14.979482887153,-168.091442508427,978.473008667356,-113.474036665647,-4225.5267172819,10280.5716470144,-6847.77529877412
-0.00590391224707864,694.949323211106,-808.977570648147,-15.1347455620097,60.5308541059533,3255.74317806793,-1523.04749137671,1686.75985553142,5862.01639405912,-161.009924059012,-14.7294199668896,25.4680862736096,132.186438151039,-908.572535342338,604.845671321541,7545.55216763718,-17986.2177814053,10136.497972679
-0.31020324741807,617.562181323472,1054.00827906505,-22.5618886488374,-102.647282015464,642.99337999484,-298.140572572208,1017.27797524406,2142.48916862417,-349.1369362053,38.5439863312551,60.8053612770643,727.784508181302,-1582.72733264567,2318.1619029139,586.870579578178,-5517.73060650126,2457.83163017256
