"degree_sd","centralization_degree","bridges_ratio","assortativity","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c1","c2","c5","c7","c8","c11","c12","c14","c15","c16"
-0.387105075586619,0.534574046280869,-5.85463027097274,1.04365483281556,2.29101998824735,0.15804702543707,-0.0170073503886571,-4.25483444747077,-0.381591108221735,-0.148911986461163,-0.946685558333039,-2.13609767815619,0.676916639416095,-0.522870828386909,2.91368499331161,-2.72802135337422,-4.11058951409463,-9.4770231604005
0.392896940545766,0.0791205709084042,3.21751197117031,-0.646088501207785,-0.527870934513941,-0.569736312452294,-0.0114513245249951,-3.96757273049954,-0.461125960320786,-0.213700818586668,2.20432865670624,-3.01770289145624,-0.958368161903454,0.291219050259431,3.26823050175941,1.01923828808744,4.43774962060936,6.41173553804289
1.15903506664462,0.738742403123211,5.4498087737098,-0.6945992153037,-0.43107405985728,0.0696916796133371,0.0481038223866918,-4.1610609572254,-0.227553963988583,-0.0612304929068204,-0.970978269291083,-2.58102060326085,-1.40120393764849,0.476799920132317,-0.266657520511137,9.10150679855287,-10.1308598372763,1.38635650308821
-0.076862154562095,0.824753308106554,3.92736665437664,-1.0066712682216,-2.37347310809217,0.0964427281007155,0.0195775898183703,-0.161944542421832,-0.579124955883588,-0.261674839935195,-0.630585520078885,0.219231591451582,1.01358362002393,0.0169905157816961,2.78110166467977,4.05043951123348,-4.74823663554847,4.25632005761335
0.569006719272506,0.731968650943349,2.7686711818813,-0.553132617096871,-1.0125740594986,-0.236092028376616,-0.0120644206788847,5.71573142448211,-1.0333594034842,-0.385736853669372,-0.131440755910855,1.57323963778087,-0.449939505746779,0.272279863119939,3.95351990297615,5.73172390200941,-0.393528171121937,9.56967041499835
1.2388849297124,0.898014583948556,4.86712282659906,-1.23862242298116,-1.21598045351951,0.24878985832965,0.00162741416095303,-2.58589802520029,-0.17259427545626,-0.0343660950714249,-0.870631964022629,1.0057153287397,-0.0479586984422977,0.210659028614824,2.78488182243339,8.16855837302864,-10.5777451940121,0.305350230050527
1.28820504577419,1.07627944916619,3.74052833900875,-0.478903714882535,-1.64253157938819,-0.318198806148504,0.00779147731274701,4.35780272709084,-1.11667576494864,-0.416356043424949,-0.330506986238038,2.42874272317391,-1.59836336129898,0.510819792438853,2.38383930016188,8.122424422552,-4.92155187155436,10.4085695214425
-1.43349237089934,0.40135415571678,-2.73377227668106,-0.00785635017571444,0.439601947282472,0.29104837511474,0.0108849221901256,6.35686484775297,0.981994930606078,0.312462448450971,-1.60951410934414,-2.72013906246846,2.06840183130701,-0.353102682641806,-5.3769413370313,-3.66451869674372,6.12330930861915,1.70946934658207
-1.39368326266438,0.496607956566566,-8.08558243595926,2.03805192597873,2.25203605071408,-0.465037891836377,-0.0124798358273003,-0.814635445668305,-0.170985700467844,-0.0707610678306527,-1.8569593622616,-0.470864230134385,0.87825126806404,-0.841425198864856,-5.15674558117473,-2.8718518753238,-3.99406113010314,-13.2933056150006
-0.016565682151947,0.679757796309834,-1.38680987481379,0.0897177745860189,-0.165035029120248,-0.229200569285752,-0.0132839877140402,8.89109838443804,0.140243436265541,-0.0119488978175909,-1.87345630507452,-0.305982568700084,-0.259218506697608,0.202531748053186,-3.82630486801394,-2.14064912421884,8.90997201131023,3.32759564718389
