"degree_sd","centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c2","c5","c7","c8","c12","c13","c14","c15","c16"
-1.0748993955047,-0.580079614614253,-3.46334347345647,0.552844837830584,0.564528051712391,-0.111124441372843,-4.43213781732361,-0.346695341345168,-0.135545418353184,1.67927585668899,0.760478545739774,2.98552883360968,0.858520673409427,-2.18522644471045,-2.02320066412199,-3.76945224095793
-0.300597100929638,0.585283477434562,0.20704644848978,0.211381727164698,0.469112068850049,0.0489747637181842,-1.70588107317276,-0.246437508882814,-0.559416670822827,0.636776263416385,2.49519173428885,2.63177593200446,0.650993792804457,0.0142823984429504,-3.82571323756399,-0.909239719855063
-0.616680116272893,0.441714343259096,2.6535590438284,-0.0572351350965804,0.48128350443735,0.0975328421599653,-2.50036284509438,-0.159812689165748,1.11794421648457,0.08062169226403,1.30332184854495,0.388879958229088,0.0796862838918075,3.2601491541748,4.2301437013426,6.43559295935641
-0.787060882418801,0.184852869780086,1.03186357706354,0.127479104081896,0.888899239906487,-0.0256157552639199,-4.82532207623649,-0.402126817841213,-0.186817187610659,0.713516526256046,0.488806729988792,1.80308072280573,0.678737694797273,3.14153889857742,-8.06809598013254,-4.33035571156837
-0.622670106218677,-1.86880538667483,-5.96967743220642,0.309857135138577,-0.536762191835343,-0.051151431915519,12.268942706615,-0.642007872269484,-1.07839256242044,1.82107675023945,-0.959544440976457,2.68703220044062,0.71679931140236,-5.43930309402741,13.2236534055687,8.00084050161071
0.281696618988677,0.286706138079321,0.908373184966047,0.0259646518710268,0.0192734513940611,-0.0934763799882358,0.822566557769144,0.147252232736914,-1.07725917885819,1.39844095754395,-0.615429882594967,1.39405515716581,0.0550053328603581,1.55712326981372,0.413034270286215,0.43513376360137
0.192371802084958,0.226097119813449,2.3830854516707,-0.231102147415471,-0.107565420803958,0.0507342185319504,5.027338828431,0.133693729822682,1.23948660859842,1.49761872940733,-0.992957720864968,1.29811004520905,0.488860784140327,-0.0740873763739813,10.8708242421344,11.2712487580627
1.33516001544663,0.738600969336912,3.43792321226989,0.00825872851919353,0.556801910422825,-0.0121629533326645,5.69658362050336,0.311568044956603,-0.499504927090141,2.72880500997225,-1.48376299303293,2.09673849826103,0.232818153151092,5.2985956162314,2.2266141135424,9.76256559037856
-1.3541356781385,-0.000419786906772267,0.991978398431188,-0.421503965895235,0.389337704351247,0.309351645316093,2.15559980649751,-0.0313704251906068,2.85644295027994,2.07312762589301,-1.31510897180772,0.354412090562675,0.333661431937057,-1.31687878001081,5.29757120229994,10.2316166132397
-0.169911909812892,-0.60806648007038,3.30087893917582,-0.101363793758266,0.613163453702494,-0.0514401149460347,5.90799027962393,-0.407488013860292,2.60481885281927,1.59771997491654,0.916537534282274,2.43586573735708,0.593403837681634,-1.48180218778043,8.67095755956539,10.6406852541309
0.29533896620607,-1.20473157363892,1.57797376424083,-0.177969626330088,-0.281536131550258,0.386643927920083,0.780864712909025,-0.0677216408932824,2.56189059626446,1.01434762992001,0.343184908291103,0.201726598230454,0.167658769411943,-2.60535237644672,6.0925265933028,9.1378027368041
-0.00225257515737409,0.621909994614536,0.8304876670849,0.143053906380676,0.273462905724663,-0.134607456874901,-1.42781525344491,-0.354794662810257,-1.383933104217,0.227950458401781,-0.288528873444068,-1.3414523223775,-0.611099235634388,4.47171750518393,-11.6778708716664,-14.977292199455
0.204801832825903,0.558130449076659,-1.23835183165964,-0.215388129637736,-0.466916727083606,-0.026180211011655,-1.03487884510198,0.261481411191058,-0.520386129444971,0.490702775034433,0.728291442397987,-5.09885595275004,-1.15266871310349,0.306623564828866,-3.6404660280191,-4.03899208343952
0.718671322769364,0.501297473388011,3.85956930031789,-0.212989768546936,0.31343409307423,0.139348136341454,-7.6514495702861,-8.10334317426752e-05,0.176133697896649,0.694831788673845,-0.635733662286523,0.71813308652941,0.360488538563712,1.75024824383682,-8.71806741757351,-8.19988652003705
0.96325868477132,0.446185849054064,3.14099603725428,-0.0898094333024948,0.180819285892482,-0.0455768069020566,4.96702589041209,-0.451424307023118,-0.329455596288084,1.3412064441419,-0.912410731281551,1.55827202435777,0.0273289489932872,2.13993285912611,3.22122130205201,9.98628972793826
0.104380821472875,0.363941517899802,0.161630918513363,-0.021483146733024,-0.327727891720858,-0.045614414777924,1.66625042321193,0.452767792000939,-0.377248802557638,0.0496964299059592,-0.656345647515434,1.00807469068443,0.130900663280437,-2.04043125928161,4.68324168845282,1.29962641961822
1.09270383724883,0.413801543151603,4.03153684929688,-0.298619891161678,0.00452586475414888,-0.0566783037339233,5.32640611497773,0.658693626742257,-0.657239024458677,1.73300697299973,-1.12103823067926,-2.312552057331,-0.362606911644002,-1.23500204240379,0.594307853211434,5.62182628860174
-0.11810474684243,-0.0162588499953875,1.71590621047056,-0.331882105410714,-0.55624540619105,-0.0562951518242857,-2.35960434401406,-0.418874981744346,0.980658651977715,0.146363493305852,-0.382063300457776,2.60034789152691,0.783671744256823,-1.12514509247457,4.34593234742787,6.09560693065452
0.4277708052366,0.234396812061514,1.32303737559525,0.174688772423032,0.763890337611491,-0.0956625428105959,-6.5045519691304,0.412087507793732,-0.848769537234339,-2.40163102382403,0.441823450828499,1.53741319417914,0.390336728761453,0.653852037001071,-6.10155976329086,-11.7120037894173
1.01451173172382,0.453834888462498,4.71931177179663,-0.215034050132067,0.542816417780929,-0.124285343969906,-7.72473325258681,0.209798755416711,-0.144884445746279,0.478821407037964,0.062628921426759,0.675021873810635,0.30329580901316,7.2191973222442,-10.699849175429,-8.95899700409928
0.829641402443472,0.218785944203474,3.19293215800287,-0.1065587132091,-0.361342449470562,-0.080597407146335,-5.41922059576301,0.573620208047025,0.951353466637764,-0.0595515898751719,0.0849968982639113,-2.59285415327573,-0.29634341777519,3.25374965895008,-0.272004818961887,2.49294585236412
