"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c1","c5","c7","c10","c11","c12","c13","c14","c15","c16"
0.31284734236736,0.825346105055552,0.00292609892557944,0.0344301365921356,0.363212872715331,0.170610595394486,-2.7745519144188,-0.000211072879308059,-0.682735437915149,-0.0068219069146819,0.0099587355427486,0.334661166612226,-0.0355006114641276,-1.47255190621742,2.75123049705068,0.651532327715545,-0.346121908994125
-0.162160125185807,0.177570269414349,-0.0368758215651148,-0.037410048638762,-0.390370126426099,0.114151020185266,2.02881274874837,3.08777471576873e-05,0.654827542885642,-0.00876154514501964,-0.0371777375233091,0.0818761026474073,0.0137054605700599,0.538784805746258,-1.14551416745492,-0.681182778167236,0.547497166685
-0.743243293304591,-1.16083339250934,0.0752494881876507,-0.0291382939072309,-0.473199911136201,0.0922629776331767,2.65732270513763,0.000225303104459813,2.77461586684274,0.0685304708282573,0.182006833261243,0.193098143326997,0.0095834882278337,0.42726422296328,-1.61418183554742,-1.25074831731665,0.999964699966244
-0.173370017863851,-1.26842452977106,0.0252719170140997,-0.0450728751592784,-0.120805118169343,0.163869115619109,2.17181273024709,0.000238655399949577,-0.719952642656962,-0.252301305241207,0.373016579973874,0.0170512040490261,0.0188398137937173,0.477850041667323,-1.07003696417664,-0.835455037097781,0.622415549659445
-0.165721244138134,0.444732601419187,0.00591935919514066,-0.0255341840321539,-0.36623826558038,0.167611558788378,4.19074394423554,0.000497355915567305,0.506562942628561,0.0902121631460166,0.427917599780251,-0.143883785656187,0.0189076792777587,0.747917273934629,-0.645810278460149,-0.575086559540323,0.917456244863608
-0.117797908416971,-2.02908001642822,0.0962720501252398,-0.0154917597066703,0.539389637555328,0.203331260679392,1.28212292842014,0.000428481631076538,-3.23739877665148,0.023977291290894,-0.0290133829512268,-0.489711305236328,0.00642176307303064,-0.166561464385586,-1.76251136884929,0.639063338765266,-0.521151695716267
-0.134027059387753,-1.687804191781,0.0755088611719975,-0.0352271937964222,0.25707324841317,0.248022905245871,3.53038826567375,0.000340929878224483,-3.20644324921391,0.0316555592957744,-0.22935954251187,-0.509364562308225,-0.000871485085433482,0.0865440402895212,-1.97008256011442,-0.0893172354701728,0.46380388177912
0.0324207821666189,-0.798615139928035,0.0797585846117833,0.0264369433146699,0.0723130297928789,0.00558044142407529,1.57086082372835,-0.000672020497178331,-3.11752717876286,-0.0762715413015517,-0.413105286680708,-0.0992230607910297,-0.0257488845016828,-0.880912214696897,-1.58455382552413,0.274035691490726,-1.56778768036113
-0.1826770382133,-1.37094425478701,0.0725871484771901,-0.0214713864077227,0.0294315101935375,0.195080282611385,2.99975430960863,-0.000394306865554955,-3.03456375793614,-0.0373631307420847,-0.46498060486128,-0.124463521525499,-0.0140700655000987,-0.478472739532351,-1.94664957805788,-0.384905150535658,-0.722425835449032
0.165809675896926,-0.187311633392887,0.0102338655832391,0.00921567188828213,0.142686437538411,0.0172352261214052,-0.459173848508672,-0.000380816538537394,-2.50303350993443,-0.0671181694941209,-0.55659592054578,-0.0717426731053496,-0.0271320667528012,-0.990428836499329,-0.590508385332303,1.00777586379126,-1.67216415898706
