"degree_sd","centralization_degree","bridges_ratio","assortativity","rosval_mean","orientation_entropy","d_value","c5","c7","c9","c10","c11","c12","c14","c15","c16"
-2.19586729230904,-164.979777136019,4113.547191134,-436.961528230086,-126.377761940942,-1128.29684488956,-4880.2544521364,-679.064140927131,-550.167848942999,398.37724024936,453.992471209707,1608.48847621006,-960.444568238905,-4238.1503447815,16132.257190072,-6236.87200003323
-13.5149347615891,494.508944932858,-5051.21837186623,254.2764269108,-1144.37625526223,-871.266531504238,9729.39765491245,175.080981581095,1225.17467675064,-274.674115402571,567.040085129204,520.098130403544,-1210.96303981056,1026.2931236388,-8740.04042399309,11233.7170278594
5.19867103527215,741.308539393212,-1834.70101407337,278.193285780883,2617.58707331044,-870.394783466015,6780.15222711704,4830.82402522171,7.82893960135159,17.6975248966456,502.637185104448,-671.890477030787,1150.4394743546,7545.46078146406,-21257.5656343577,15579.1447604315
-18.427837283519,754.110483241412,-3376.61902223193,256.427202530472,215.830080601146,1773.91631481516,-3138.47454618039,3689.3395678416,100.75358429271,304.946910593846,340.055443288537,1121.06166917174,245.411994470567,2893.41350644264,-1095.2180413327,509.971685283488
-21.1128855066774,645.848794470881,-3971.0905309388,690.065475788567,750.73985608519,-213.653246005694,1391.86079384067,1833.56581821008,-216.770921358813,147.985209366453,-284.649270918137,-3554.22676189671,1689.50534151536,4358.15468807301,-10021.9515844565,199.885072323478
6.334166016987,-259.613569245959,-29.5834262994427,-93.8385934778041,-2214.76100784168,-1308.77609309822,1167.94701653163,3111.08885495876,690.86848404407,281.446670408582,1259.12849371961,5068.15258141362,112.335383678404,-6072.14782267689,-1080.99933444533,4329.65942209827
15.580793032751,-4648.84388615589,9340.37471777522,-901.516264097657,-3067.25320632375,176.331979102773,-1304.77194896219,-4162.95141433063,289.316057709226,-52.2997307036356,1165.32652570043,4541.47808672141,-256.901100335227,-9068.35675359763,16216.4503602432,-6126.57798331868
3.32145582947688,421.851532034164,-374.045733740531,43.8034531134366,1140.7224511441,-190.195375009083,2489.17261866332,3344.14608815765,137.565392216471,-150.383807677412,304.096849783406,-2701.85588765698,1934.4460106479,158.409792016477,-14973.5596937791,10041.0873271951
15.0051612710616,-679.109228718708,3633.19591151056,-666.952072388421,-352.389220725286,-1187.12517687529,5460.55750797905,623.405872435503,-1084.77565482029,-213.855277979749,768.182559611255,1150.4564724551,-1371.11056852013,-3630.61647568693,-3052.99913766382,3139.92617099332
3.93569007015617,695.855909592073,-547.53373210826,42.1637483022834,-1573.43359803929,519.323866157698,1460.81948537868,2049.95687842606,-441.811438179306,155.460235758797,986.839852861749,4857.51574889985,-1261.857803388,105.495058692129,-5840.17029424293,-229.9192146628
8.65250237939881,511.465071727162,-2627.58783136965,408.844452189246,-594.123422123127,1044.77984901304,3064.84598558055,-4463.42518111826,-44.2131104846502,281.059643472055,54.9504186265568,623.951846447147,-169.183622404174,5320.35415753428,6372.68471429614,-4626.08636937513
10.9412501801533,218.430536298205,-1014.8877065525,188.202984829282,304.963313062455,-268.721054549103,5769.50934387302,794.324874463251,-462.904010017019,76.8829952829106,18.2391996821748,3225.13027900242,-835.070950007456,5381.17747484496,-12950.361524598,3339.62699719037
8.46697871921628,-2190.85001873761,5774.6376767848,-501.065584001678,-2685.73401157557,-561.9788486565,-15031.6102840381,4082.01553432232,-1213.78366541001,-193.553623745936,-946.886922548019,2790.61116305918,-1288.71218187994,-9211.76287365446,21794.3061275626,-6876.86106595925
