"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c2","c5","c7","c10","c11","c13","c14","c15","c16"
-0.00758314652399505,-1.15152248862466,0.112756806058577,-0.0400164996417878,-0.296808089668473,0.257419370829547,3.31931649955373,0.0161502335176767,-1.53466677083875,0.000826073786996151,-0.1863296519233,-0.397782909163592,-0.147089522423086,-1.29442276851039,-1.23883808974645,0.19155271798405
0.153652529653111,-0.724469688273341,0.0595470669665306,-0.0739108250135008,1.13574537023222,0.260359093490948,2.13300714755716,-0.00933886837652653,-2.34778467712934,0.0653551447665904,0.25815986171613,0.384080460319876,-1.17438660337496,-0.303406419995514,-0.522029609844288,-0.612656367466497
-0.21547946910081,-0.427400611992221,0.139496725614567,0.00992971668768351,-0.435019302899668,0.279774328800735,5.77467567212792,-0.012570778542219,-2.62624931914754,0.00592995556533735,-0.177879398143342,-0.162015994224165,-0.206163996870344,-1.55824072150326,-1.63366248859504,0.403867214689872
0.260522319275221,-0.338834356453854,0.0581804727852081,0.0169631719943268,0.182003519481376,0.0570379861713854,2.83257795152624,0.0169423635711221,-2.5599901494142,0.0136656727856505,-0.24483747247764,0.0870804612912251,-0.947159533147818,-0.395001145977877,-0.686081546411226,-0.314669901722226
0.296078235588281,0.853192324554704,0.00361503283559098,0.0346744236067107,0.511371127721138,0.227665566452661,-2.73997796820889,0.0245844937550674,-0.693551181651161,-0.00285667995321806,0.0112675670401783,0.328468984912217,-1.23417569213644,2.64960339824552,0.970301237729181,-0.312633188140009
-0.152838949807112,0.182264461795998,-0.0453048419175986,-0.0376657442537532,-0.550352271890763,0.151531671784986,2.02755893863496,-0.00480708079479425,0.684907630874905,-0.00369768406722916,-0.0396139561082115,0.0801811016590119,0.45414612335565,-1.09796622401629,-1.01948522960457,0.499889167237015
-0.700748199879949,-1.19434525688792,0.092370541275745,-0.0293357503442978,-0.667081616874946,0.122506399069192,2.66681486659665,-0.0121251694133667,2.94079927259043,0.029398630362526,0.192971840794643,0.189301818299257,0.36183907380119,-1.54440928737102,-1.8666001863278,0.913387968117224
-0.163313892825328,-1.30468127264147,0.0310176800982327,-0.0453782083006042,-0.170766085242261,0.218135651443648,2.18729728617277,-0.0134806846123187,-0.758867960576166,-0.107922837134472,0.395629687358486,0.0169547146074015,0.403475201443102,-1.02267225272694,-1.24665826048079,0.569212852281811
-0.15656359230534,0.45743341494332,0.00728668670658527,-0.0257095582724742,-0.514102378306486,0.223966878320346,4.1852141935128,-0.0229716833646058,0.538366931472611,0.0385343593164109,0.453761335246124,-0.141057151354073,0.626875709896369,-0.623131186698744,-0.850421542883178,0.83505030910995
-0.110720165987595,-2.08693939373214,0.118198373506913,-0.0155933684931952,0.758072722681579,0.270782819945607,1.2980883923159,-0.0224560793409622,-3.42171848636123,0.0103427408275514,-0.030582262124203,-0.479182849820997,-0.137442033740054,-1.68481140541771,0.946756144730837,-0.473135999668185
-0.126500132388535,-1.73840894577806,0.0926865860489414,-0.0354686389197885,0.360795811178739,0.330099961596303,3.52500852031085,-0.0179717688049865,-3.40778095921588,0.0135802780792816,-0.243420411643068,-0.498850120249514,0.0730867332325189,-1.89071457010704,-0.136895984833974,0.422831216948584
0.0300942979690172,-0.825210780781926,0.0979110527881917,0.026611691679782,0.101121499096956,0.00709939732836443,1.54283242697361,0.0266236219352604,-3.32318475559633,-0.0326696147950511,-0.438478376177217,-0.0976795506697016,-0.74224313711475,-1.52904314298231,0.405612823126931,-1.43171586470841
-0.172318632405758,-1.41148804795109,0.0891066517057637,-0.0216186809314893,0.0406373954772936,0.25973130214484,2.99660027321673,0.0159237148986931,-3.22325225295582,-0.0159544281241583,-0.49317765050786,-0.121911999126054,-0.401749533237586,-1.8673465926669,-0.575535496839092,-0.65849270920171
0.156214507793352,-0.194446530199037,0.0125543512575804,0.00927580427702677,0.200514168364837,0.0227912874729103,-0.474793683872373,0.00961114223572276,-2.66600953228701,-0.0287529473459201,-0.590408279739389,-0.0705009650854397,-0.833933634420116,-0.570559309475523,1.49836036743265,-1.5257511273032
0.210941478418706,-0.153270868415958,-0.0140064479477069,0.0174498469614143,0.224117320812977,-0.228923971388249,-0.849877032966043,0.0115023512382792,-3.12022541555215,-0.00910948895910763,-0.433806867695129,0.0387316769291923,-0.0188728239070151,-0.2729967509934,1.29082888164505,-1.10653901372621
0.217522479040859,0.224741091266034,0.0689009761262897,0.059423840674203,0.426450241357317,-0.576492633733594,-2.47256960139207,-0.00360644302739309,-1.70506864352206,-0.0256530395723624,0.000806289304987745,0.0329475627204463,-1.4651271754324,1.47230346386205,0.96677269924996,-1.27310285895896
-0.137368332873292,-0.195297017038149,0.0765510563977125,0.0511735641235732,-0.0251007165050941,-0.165444608357428,-0.822297095267529,-0.00852218411606279,-1.90525656443136,-0.0704522766532285,0.163541862075323,-0.143338075481715,0.276413590026148,0.236746036465241,0.265583628828544,-0.591850989070618
