Map,c1,c2,c5,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16
italy16,-0.021282695002163,-0.054283340240462,0.196260907703595,0.01946607383681,0.221561780628948,0.79962895649054,0.119701856047457,-0.146467001880515,0.016980698783914,-0.539556036497114,-0.89287648149586,-1.05085505222508,-0.595335755245313
italy36,-0.459826813200436,-0.055586874189976,1.02096745993873,-0.405834717281546,0.875399913509822,0.081323066610671,-0.456681057414024,-0.518417843628128,-0.002123898367869,-0.353027646289923,-1.36958896609602,-1.89175232865953,-0.972862678212793
italy54,-0.466713666253811,-0.055567236038555,-0.588990623643256,1.55522731118034,-0.324154414024142,-0.632425523413741,-0.889620131671555,-0.11814921845131,0.050176529787875,-0.56762784018263,-1.09470116215706,-1.10874251046196,-0.736505716698062
mongolia05,-0.811759929333467,-0.056594509196423,-0.13819822452439,-0.537442351659728,-0.108337258477457,0.54006651262162,-1.11188330650327,0.173234520423803,0.057752643265664,-0.800805512139572,-0.404210507022388,-0.696515613333402,-0.992197762084471
myanmar03,-0.750352833283653,-0.056418983907276,-1.42529232655955,-0.10251944500774,0.586464557883182,0.096153187985944,0.104179198352557,0.957448536739824,-0.02045142719813,0.230789206144574,-1.4040678576332,1.17281376486653,0.827618952687637
myanmar11,-0.580667016190208,-0.055901944765461,-1.41133178868292,-0.072065984501061,0.935316533589004,0.924195735492714,0.739616500339242,0.90801686799878,-0.056208257367835,0.000391255038827,-1.58280338115041,-0.147407811390856,-0.359553472995604
myanmar12,1.26193105950924,-0.050235604307242,-1.58104546091869,0.641727379246978,-0.47937023215833,-0.492524250259612,1.37427352549051,0.062268629855793,-0.197578287710904,1.07598308069216,-1.08551100310769,0.452315211113023,2.11241214512023
myanmar13,0.67540427593175,-0.051898550239045,-1.54537321871617,0.367894278897272,-0.341570561307247,-0.3191281191714,1.44243696243095,0.168413401771595,-0.133385507746702,0.650852893891001,-1.39768778207847,-0.534905178827028,1.12984277816291
myanmar14,0.621332231627827,-0.052302875467539,-1.29001322767216,0.43408122812814,0.065354593710123,0.201796860091836,1.52428241593169,0.03737337449762,-0.21718092956155,1.25122054724012,-0.419714374340054,1.78665853020541,2.18825544112156
myanmar15,0.53480802032972,-0.052399953037711,-1.31856359345812,0.17134042763699,0.001521822475349,-0.155560575437687,1.31526043096277,-0.046175849625742,-0.059414403033395,0.154765744080874,-0.272160085454493,1.35067895476627,1.60614557320244
nara01,0.000361880569017,-0.054188117019937,-0.797373362153038,0.459880823693489,-0.613462176646764,-0.401670497387225,0.232335471776465,-0.289797042581981,-0.20451640430725,2.12533361684879,1.18922600764035,1.13891608666881,1.92497475604053
netherlands04,-0.255310030713795,-0.054992827653228,-0.993973360999311,1.07507008137158,-0.42402375398963,-0.872250877106069,-0.276456979381775,0.303236387184027,-0.011903845316896,-0.339048970154408,0.198622530672064,0.449273072095325,0.995747118462585
new-zealand02,-0.299252062157667,-0.055132233307467,-0.842859210089453,1.08865173597873,0.240287442416615,-0.476143773135806,0.992205393641249,1.04318028749725,0.049927138280618,-0.692854975422531,-0.778835932965689,0.788147299189852,1.18310692584151
new-zealand20,-0.285520313194321,-0.055083774004755,1.1434090171471,1.37142200801474,-0.718513826115406,-0.677219522992804,-0.665016248867703,-0.558692345030076,0.031351589848779,-0.616386847313188,0.443019880634228,-0.453537618967548,-0.588893600684412
okayama,-0.220563727133479,-0.054612385593821,-0.681141744419504,1.43100708192392,-1.03644837164558,-0.727120706627905,-1.10419810963446,-0.981929255399181,-0.040158394621217,0.826968994595637,2.51465578467057,1.54525046404247,0.029748628112184
peru13,-0.39650200778372,-0.055332238775913,-0.382691675766414,-0.091320734949179,0.416093722171298,1.25252161872198,-0.171005440542303,-0.156812838470719,0.04489444577253,-0.691904547921295,1.21236642830981,0.681033174802172,-0.238189832411852
peru17,-0.801794656269299,-0.056563293323762,-0.199306267644921,-0.791260109160664,-0.393700824936433,1.08208803856044,-1.4268426372413,-0.632858238175174,0.060437740201721,-0.840376142993933,1.40026531484567,0.09309590130728,-0.906682614052815
peru19,-0.105914881929223,-0.053790222324196,-0.629169965427477,-0.474282361657375,-0.228077047671182,0.590608951984299,-0.697823390426872,-0.541579185942921,0.015541286967806,-0.299549718272293,2.5577771789816,1.63850516679488,0.129975565328413
peru24,-0.810648286300982,-0.056575817502433,-0.407380882858687,-1.09487463916157,-0.972075868275826,-0.320475155280234,-1.64163628035591,-1.12667210900367,0.026475467385339,-0.433958742411138,2.51862171244206,0.918120390911133,-0.949984696672252
